ingested_at,source,cve_id,title,published,last_modified,cvss,severity,exploited,family,vendors,products,refs
2025-09-18T13:24:03Z,CISA-KEV,CVE-2017-8464,Microsoft Windows Shell (.lnk) Remote Code Execution Vulnerability,2022-02-10,2022-02-10,,HIGH,true,other,Microsoft,Windows,Apply updates per vendor instructions.
2025-09-18T13:24:03Z,CISA-KEV,CVE-2017-10271,Oracle Corporation WebLogic Server Remote Code Execution Vulnerability,2022-02-10,2022-02-10,,HIGH,true,other,Oracle,WebLogic Server,Apply updates per vendor instructions.
2025-09-18T13:24:03Z,CISA-KEV,CVE-2017-0263,Microsoft Win32k Privilege Escalation Vulnerability,2022-02-10,2022-02-10,,HIGH,true,other,Microsoft,Win32k,Apply updates per vendor instructions.
2025-09-18T13:24:03Z,CISA-KEV,CVE-2017-0262,Microsoft Office Remote Code Execution Vulnerability,2022-02-10,2022-02-10,,HIGH,true,other,Microsoft,Office,Apply updates per vendor instructions.
2025-09-18T13:24:03Z,CISA-KEV,CVE-2017-0145,Microsoft SMBv1 Remote Code Execution Vulnerability,2022-02-10,2022-02-10,,HIGH,true,other,Microsoft,SMBv1,Apply updates per vendor instructions.
2025-09-18T13:24:03Z,CISA-KEV,CVE-2017-0144,Microsoft SMBv1 Remote Code Execution Vulnerability,2022-02-10,2022-02-10,,HIGH,true,other,Microsoft,SMBv1,Apply updates per vendor instructions.
2025-09-18T13:24:03Z,CISA-KEV,CVE-2016-3088,Apache ActiveMQ Improper Input Validation Vulnerability,2022-02-10,2022-02-10,,HIGH,true,other,Apache,ActiveMQ,Apply updates per vendor instructions.
2025-09-18T13:24:03Z,CISA-KEV,CVE-2015-2051,D-Link DIR-645 Router Remote Code Execution Vulnerability,2022-02-10,2022-02-10,,HIGH,true,other,D-Link,DIR-645 Router,The impacted product is end-of-life and should be disconnected if still in use.
2025-09-18T13:24:03Z,CISA-KEV,CVE-2015-1635,Microsoft HTTP.sys Remote Code Execution Vulnerability,2022-02-10,2022-02-10,,HIGH,true,other,Microsoft,HTTP.sys,Apply updates per vendor instructions.
2025-09-18T13:24:03Z,CISA-KEV,CVE-2015-1130,Apple OS X Authentication Bypass Vulnerability,2022-02-10,2022-02-10,,HIGH,true,other,Apple,OS X,Apply updates per vendor instructions.
2025-09-18T13:24:03Z,CISA-KEV,CVE-2022-21882,Microsoft Win32k Privilege Escalation Vulnerability,2022-02-04,2022-02-04,,HIGH,true,other,Microsoft,Win32k,Apply updates per vendor instructions.
2025-09-18T13:24:03Z,CISA-KEV,CVE-2022-22587,Apple Memory Corruption Vulnerability,2022-01-28,2022-01-28,,HIGH,true,other,Apple,iOS and macOS,Apply updates per vendor instructions.
2025-09-18T13:24:03Z,CISA-KEV,CVE-2021-20038,SonicWall SMA 100 Appliances Stack-Based Buffer Overflow Vulnerability,2022-01-28,2022-01-28,,HIGH,true,bluetooth,SonicWall,SMA 100 Appliances,Apply updates per vendor instructions.
2025-09-18T13:24:03Z,CISA-KEV,CVE-2020-5722,Grandstream Networks UCM6200 Series SQL Injection Vulnerability,2022-01-28,2022-01-28,,HIGH,true,bluetooth,Grandstream,UCM6200,Apply updates per vendor instructions.
2025-09-18T13:24:03Z,CISA-KEV,CVE-2020-0787,Microsoft Windows Background Intelligent Transfer Service (BITS) Improper Privilege Management Vulnerability,2022-01-28,2022-01-28,,HIGH,true,bluetooth,Microsoft,Windows,Apply updates per vendor instructions.
2025-09-18T13:24:03Z,CISA-KEV,CVE-2017-5689,"Intel Active Management Technology (AMT), Small Business Technology (SBT), and Standard Manageability Privilege Escalation Vulnerability",2022-01-28,2022-01-28,,HIGH,true,other,Intel,"Active Management Technology (AMT), Small Business Technology (SBT), and Standard Manageability",Apply updates per vendor instructions.
2025-09-18T13:24:03Z,CISA-KEV,CVE-2014-1776,Microsoft Internet Explorer Memory Corruption Vulnerability,2022-01-28,2022-01-28,,HIGH,true,other,Microsoft,Internet Explorer,Apply updates per vendor instructions.
2025-09-18T13:24:03Z,CISA-KEV,CVE-2014-6271,GNU Bourne-Again Shell (Bash) Arbitrary Code Execution Vulnerability,2022-01-28,2022-01-28,,HIGH,true,bluetooth,GNU,Bourne-Again Shell (Bash),Apply updates per vendor instructions.
2025-09-18T13:24:03Z,CISA-KEV,CVE-2014-7169,GNU Bourne-Again Shell (Bash) Arbitrary Code Execution Vulnerability,2022-01-28,2022-01-28,,HIGH,true,bluetooth,GNU,Bourne-Again Shell (Bash),Apply updates per vendor instructions.
2025-09-18T13:24:03Z,CISA-KEV,CVE-2006-1547,Apache Struts 1 ActionForm Denial-of-Service Vulnerability,2022-01-21,2022-01-21,,HIGH,true,other,Apache,Struts 1,Apply updates per vendor instructions.
2025-09-18T13:24:03Z,CISA-KEV,CVE-2012-0391,Apache Struts 2 Improper Input Validation Vulnerability,2022-01-21,2022-01-21,,HIGH,true,other,Apache,Struts 2,Apply updates per vendor instructions.
2025-09-18T13:24:03Z,CISA-KEV,CVE-2018-8453,Microsoft Win32k Privilege Escalation Vulnerability,2022-01-21,2022-01-21,,HIGH,true,other,Microsoft,Win32k,Apply updates per vendor instructions.
2025-09-18T13:24:03Z,CISA-KEV,CVE-2021-35247,SolarWinds Serv-U Improper Input Validation Vulnerability,2022-01-21,2022-01-21,,HIGH,true,other,SolarWinds,Serv-U,Apply updates per vendor instructions.
2025-09-18T13:24:03Z,CISA-KEV,CVE-2021-32648,October CMS Improper Authentication,2022-01-18,2022-01-18,,HIGH,true,other,October CMS,October CMS,Apply updates per vendor instructions.
2025-09-18T13:24:03Z,CISA-KEV,CVE-2021-25296,Nagios XI OS Command Injection,2022-01-18,2022-01-18,,HIGH,true,other,Nagios,Nagios XI,Apply updates per vendor instructions.
2025-09-18T13:24:03Z,CISA-KEV,CVE-2021-25297,Nagios XI OS Command Injection,2022-01-18,2022-01-18,,HIGH,true,other,Nagios,Nagios XI,Apply updates per vendor instructions.
2025-09-18T13:24:03Z,CISA-KEV,CVE-2021-25298,Nagios XI OS Command Injection,2022-01-18,2022-01-18,,HIGH,true,other,Nagios,Nagios XI,Apply updates per vendor instructions.
2025-09-18T13:24:03Z,CISA-KEV,CVE-2021-40870,Aviatrix Controller Unrestricted Upload of File,2022-01-18,2022-01-18,,HIGH,true,bluetooth,Aviatrix,Aviatrix Controller,Apply updates per vendor instructions.
2025-09-18T13:24:03Z,CISA-KEV,CVE-2021-33766,Microsoft Exchange Server Information Disclosure,2022-01-18,2022-01-18,,HIGH,true,other,Microsoft,Exchange Server,Apply updates per vendor instructions.
2025-09-18T13:24:03Z,CISA-KEV,CVE-2021-21975,VMware Server Side Request Forgery in vRealize Operations Manager API,2022-01-18,2022-01-18,,HIGH,true,other,VMware,vRealize Operations Manager API,Apply updates per vendor instructions.
2025-09-18T13:24:03Z,CISA-KEV,CVE-2021-21315,System Information Library for Node.JS Command Injection,2022-01-18,2022-01-18,,HIGH,true,other,Npm package,System Information Library for Node.JS,Apply updates per vendor instructions.
2025-09-18T13:24:03Z,CISA-KEV,CVE-2020-14864,Oracle Business Intelligence Enterprise Edition Path Transversal,2022-01-18,2022-01-18,,HIGH,true,other,Oracle,Intelligence Enterprise Edition,Apply updates per vendor instructions.
2025-09-18T13:24:03Z,CISA-KEV,CVE-2020-13671,Drupal core Un-restricted Upload of File,2022-01-18,2022-01-18,,HIGH,true,other,Drupal,Drupal core,Apply updates per vendor instructions.
2025-09-18T13:24:03Z,CISA-KEV,CVE-2020-11978,Apache Airflow Command Injection,2022-01-18,2022-01-18,,HIGH,true,other,Apache,Airflow,Apply updates per vendor instructions.
2025-09-18T13:24:03Z,CISA-KEV,CVE-2020-13927,Apache Airflow's Experimental API Authentication Bypass,2022-01-18,2022-01-18,,HIGH,true,other,Apache,Airflow's Experimental API,Apply updates per vendor instructions.
2025-09-18T13:24:03Z,CISA-KEV,CVE-2021-22017,VMware vCenter Server Improper Access Control,2022-01-10,2022-01-10,,HIGH,true,other,VMware,vCenter Server,Apply updates per vendor instructions.
2025-09-18T13:24:03Z,CISA-KEV,CVE-2021-36260,Hikvision Improper Input Validation,2022-01-10,2022-01-10,,HIGH,true,other,Hikvision,Security cameras web server,Apply updates per vendor instructions.
2025-09-18T13:24:03Z,CISA-KEV,CVE-2019-1458,Microsoft Win32k Privilege Escalation Vulnerability,2022-01-10,2022-01-10,,HIGH,true,other,Microsoft,Win32k,Apply updates per vendor instructions.
2025-09-18T13:24:03Z,CISA-KEV,CVE-2013-3900,Microsoft WinVerifyTrust function Remote Code Execution,2022-01-10,2022-01-10,,HIGH,true,other,Microsoft,WinVerifyTrust function,Apply updates per vendor instructions.
2025-09-18T13:24:03Z,CISA-KEV,CVE-2019-2725,"Oracle WebLogic Server, Injection",2022-01-10,2022-01-10,,HIGH,true,other,Oracle,WebLogic Server,Apply updates per vendor instructions.
2025-09-18T13:24:03Z,CISA-KEV,CVE-2019-9670,Synacor Zimbra Collaboration Suite (ZCS) Improper Restriction of XML External Entity Reference,2022-01-10,2022-01-10,,HIGH,true,other,Synacor,Zimbra Collaboration Suite (ZCS),Apply updates per vendor instructions.
2025-09-18T13:24:03Z,CISA-KEV,CVE-2018-13382,Fortinet FortiOS and FortiProxy Improper Authorization,2022-01-10,2022-01-10,,HIGH,true,other,Fortinet,FortiOS and FortiProxy,Apply updates per vendor instructions.
2025-09-18T13:24:03Z,CISA-KEV,CVE-2018-13383,Fortinet FortiOS and FortiProxy Out-of-bounds Write,2022-01-10,2022-01-10,,HIGH,true,other,Fortinet,FortiOS and FortiProxy,Apply updates per vendor instructions.
2025-09-18T13:24:03Z,CISA-KEV,CVE-2019-1579,Palo Alto Networks PAN-OS Remote Code Execution Vulnerability,2022-01-10,2022-01-10,,HIGH,true,bluetooth,Palo Alto Networks,PAN-OS,Apply updates per vendor instructions.
2025-09-18T13:24:03Z,CISA-KEV,CVE-2019-10149,Exim Mail Transfer Agent (MTA) Improper Input Validation,2022-01-10,2022-01-10,,HIGH,true,other,Exim,Mail Transfer Agent (MTA),Apply updates per vendor instructions.
2025-09-18T13:24:03Z,CISA-KEV,CVE-2015-7450,IBM WebSphere Application Server and Server Hypervisor Edition Code Injection.,2022-01-10,2022-01-10,,HIGH,true,other,IBM,WebSphere Application Server and Server Hypervisor Edition,Apply updates per vendor instructions.
2025-09-18T13:24:03Z,CISA-KEV,CVE-2017-1000486,Primetek Primefaces Remote Code Execution Vulnerability,2022-01-10,2022-01-10,,HIGH,true,bluetooth,Primetek,Primefaces Application,Apply updates per vendor instructions.
2025-09-18T13:24:03Z,CISA-KEV,CVE-2019-7609,Kibana Arbitrary Code Execution,2022-01-10,2022-01-10,,HIGH,true,other,Elastic,Kibana,Apply updates per vendor instructions.
2025-09-18T13:24:03Z,CISA-KEV,CVE-2021-27860,"FatPipe WARP, IPVPN, and MPVPN Configuration Upload exploit",2022-01-10,2022-01-10,,HIGH,true,other,FatPipe,"WARP, IPVPN, and MPVPN software",Apply updates per vendor instructions.
2025-09-18T13:24:03Z,CISA-KEV,CVE-2021-43890,Microsoft Windows AppX Installer Spoofing Vulnerability,2021-12-15,2021-12-15,,HIGH,true,other,Microsoft,Windows,Apply updates per vendor instructions.
2025-09-18T13:24:03Z,CISA-KEV,CVE-2021-4102,Google Chromium V8 Use-After-Free Vulnerability,2021-12-15,2021-12-15,,HIGH,true,other,Google,Chromium V8,Apply updates per vendor instructions.
2025-09-18T13:24:03Z,CISA-KEV,CVE-2021-44515,Zoho Desktop Central Authentication Bypass Vulnerability,2021-12-10,2021-12-10,,HIGH,true,other,Zoho,Desktop Central,Apply updates per vendor instructions.
2025-09-18T13:24:03Z,CISA-KEV,CVE-2021-35394,Realtek Jungle SDK Remote Code Execution Vulnerability,2021-12-10,2021-12-10,,HIGH,true,other,Realtek,Jungle Software Development Kit (SDK),Apply updates per vendor instructions.
2025-09-18T13:24:03Z,CISA-KEV,CVE-2019-7238,Sonatype Nexus Repository Manager Incorrect Access Control Vulnerability,2021-12-10,2021-12-10,,HIGH,true,other,Sonatype,Nexus Repository Manager,Apply updates per vendor instructions.
2025-09-18T13:24:03Z,CISA-KEV,CVE-2019-0193,Apache Solr DataImportHandler Code Injection Vulnerability,2021-12-10,2021-12-10,,HIGH,true,other,Apache,Solr,Apply updates per vendor instructions.
2025-09-18T13:24:03Z,CISA-KEV,CVE-2021-44168,Fortinet FortiOS Arbitrary File Download,2021-12-10,2021-12-10,,HIGH,true,other,Fortinet,FortiOS,Apply updates per vendor instructions.
2025-09-18T13:24:03Z,CISA-KEV,CVE-2017-17562,Embedthis GoAhead Remote Code Execution Vulnerability,2021-12-10,2021-12-10,,HIGH,true,bluetooth,Embedthis,GoAhead,Apply updates per vendor instructions.
2025-09-18T13:24:03Z,CISA-KEV,CVE-2017-12149,Red Hat JBoss Application Server Remote Code Execution Vulnerability,2021-12-10,2021-12-10,,HIGH,true,other,Red Hat,JBoss Application Server,Apply updates per vendor instructions.
2025-09-18T13:24:03Z,CISA-KEV,CVE-2010-1871,Red Hat Linux JBoss Seam 2 Remote Code Execution Vulnerability,2021-12-10,2021-12-10,,HIGH,true,other,Red Hat,JBoss Seam 2,Apply updates per vendor instructions.
2025-09-18T13:24:03Z,CISA-KEV,CVE-2020-17463,Fuel CMS SQL Injection Vulnerability,2021-12-10,2021-12-10,,HIGH,true,other,Fuel CMS,Fuel CMS,Apply updates per vendor instructions.
2025-09-18T13:24:03Z,CISA-KEV,CVE-2020-8816,Pi-Hole AdminLTE Remote Code Execution Vulnerability,2021-12-10,2021-12-10,,HIGH,true,other,Pi-hole,AdminLTE,Apply updates per vendor instructions.
2025-09-18T13:24:03Z,CISA-KEV,CVE-2019-10758,MongoDB mongo-express Remote Code Execution Vulnerability,2021-12-10,2021-12-10,,HIGH,true,bluetooth,MongoDB,mongo-express,Apply updates per vendor instructions.
2025-09-18T13:24:03Z,CISA-KEV,CVE-2021-44228,Apache Log4j2 Remote Code Execution Vulnerability,2021-12-10,2021-12-10,,HIGH,true,other,Apache,Log4j2,"For all affected software assets for which updates exist, the only acceptable remediation actions are: 1) Apply updates; OR 2) remove affected assets from agency networks. Temporary mitigations using one of the measures provided at https://www.cisa.gov/uscert/ed-22-02-apache-log4j-recommended-mitigation-measures are only acceptable until updates are available."
2025-09-18T13:24:03Z,CISA-KEV,CVE-2020-11261,Qualcomm Multiple Chipsets Improper Input Validation Vulnerability,2021-12-01,2021-12-01,,HIGH,true,bluetooth,Qualcomm,"Snapdragon Auto, Snapdragon Compute, Snapdragon Connectivity, Snapdragon Consumer IOT, Snapdragon Industrial IOT, Snapdragon Mobile, Snapdragon Voice & Music, Snapdragon Wearables",Apply updates per vendor instructions.
2025-09-18T13:24:03Z,CISA-KEV,CVE-2018-14847,MikroTik Router OS Directory Traversal Vulnerability,2021-12-01,2021-12-01,,HIGH,true,other,MikroTik,RouterOS,Apply updates per vendor instructions.
2025-09-18T13:24:03Z,CISA-KEV,CVE-2021-37415,Zoho ManageEngine ServiceDesk Authentication Bypass Vulnerability,2021-12-01,2021-12-01,,HIGH,true,bluetooth,Zoho,ManageEngine ServiceDesk Plus (SDP),Apply updates per vendor instructions.
2025-09-18T13:24:03Z,CISA-KEV,CVE-2021-44077,Zoho ManageEngine ServiceDesk Plus Remote Code Execution Vulnerability,2021-12-01,2021-12-01,,HIGH,true,bluetooth,Zoho,ManageEngine ServiceDesk Plus (SDP) / SupportCenter Plus,Apply updates per vendor instructions.
2025-09-18T13:24:03Z,CISA-KEV,CVE-2021-22204,ExifTool Remote Code Execution Vulnerability,2021-11-17,2021-11-17,,HIGH,true,other,Perl,Exiftool,Apply updates per vendor instructions.
2025-09-18T13:24:03Z,CISA-KEV,CVE-2021-40449,Microsoft Windows Win32k Privilege Escalation Vulnerability,2021-11-17,2021-11-17,,HIGH,true,other,Microsoft,Windows,Apply updates per vendor instructions.
2025-09-18T13:24:03Z,CISA-KEV,CVE-2021-42321,Microsoft Exchange Server Remote Code Execution Vulnerability,2021-11-17,2021-11-17,,HIGH,true,other,Microsoft,Exchange,Apply updates per vendor instructions.
2025-09-18T13:24:03Z,CISA-KEV,CVE-2021-42292,Microsoft Excel Security Feature Bypass,2021-11-17,2021-11-17,,HIGH,true,other,Microsoft,Office,Apply updates per vendor instructions.
2025-09-18T13:24:03Z,CISA-KEV,CVE-2021-27104,Accellion FTA OS Command Injection Vulnerability,2021-11-03,2021-11-03,,HIGH,true,other,Accellion,FTA,Apply updates per vendor instructions.
2025-09-18T13:24:03Z,CISA-KEV,CVE-2021-27102,Accellion FTA OS Command Injection Vulnerability,2021-11-03,2021-11-03,,HIGH,true,other,Accellion,FTA,Apply updates per vendor instructions.
2025-09-18T13:24:03Z,CISA-KEV,CVE-2021-27101,Accellion FTA SQL Injection Vulnerability,2021-11-03,2021-11-03,,HIGH,true,other,Accellion,FTA,Apply updates per vendor instructions.
2025-09-18T13:24:03Z,CISA-KEV,CVE-2021-21017,Adobe Acrobat and Reader Heap-based Buffer Overflow Vulnerability,2021-11-03,2021-11-03,,HIGH,true,other,Adobe,Acrobat and Reader,Apply updates per vendor instructions.
2025-09-18T13:24:03Z,CISA-KEV,CVE-2021-28550,Adobe Acrobat and Reader Use-After-Free Vulnerability,2021-11-03,2021-11-03,,HIGH,true,other,Adobe,Acrobat and Reader,Apply updates per vendor instructions.
2025-09-18T13:24:03Z,CISA-KEV,CVE-2018-4939,Adobe ColdFusion Deserialization of Untrusted Data Vulnerability,2021-11-03,2021-11-03,,HIGH,true,other,Adobe,ColdFusion,Apply updates per vendor instructions.
2025-09-18T13:24:03Z,CISA-KEV,CVE-2018-15961,Adobe ColdFusion Unrestricted File Upload Vulnerability,2021-11-03,2021-11-03,,HIGH,true,other,Adobe,ColdFusion,Apply updates per vendor instructions.
2025-09-18T13:24:03Z,CISA-KEV,CVE-2018-4878,Adobe Flash Player Use-After-Free Vulnerability,2021-11-03,2021-11-03,,HIGH,true,other,Adobe,Flash Player,The impacted product is end-of-life and should be disconnected if still in use.
2025-09-18T13:24:03Z,CISA-KEV,CVE-2020-5735,Amcrest Cameras and NVR Stack-based Buffer Overflow Vulnerability,2021-11-03,2021-11-03,,HIGH,true,other,Amcrest,Cameras and Network Video Recorder (NVR),Apply updates per vendor instructions.
2025-09-18T13:24:03Z,CISA-KEV,CVE-2019-2215,Android Kernel Use-After-Free Vulnerability,2021-11-03,2021-11-03,,HIGH,true,other,Android,Android Kernel,Apply updates per vendor instructions.
2025-09-18T13:24:03Z,CISA-KEV,CVE-2020-0041,Android Kernel Out-of-Bounds Write Vulnerability,2021-11-03,2021-11-03,,HIGH,true,other,Android,Android Kernel,Apply updates per vendor instructions.
2025-09-18T13:24:03Z,CISA-KEV,CVE-2020-0069,Mediatek Multiple Chipsets Insufficient Input Validation Vulnerability,2021-11-03,2021-11-03,,HIGH,true,other,MediaTek,Multiple Chipsets,Apply updates per vendor instructions.
2025-09-18T13:24:03Z,CISA-KEV,CVE-2017-9805,Apache Struts Deserialization of Untrusted Data Vulnerability,2021-11-03,2021-11-03,,HIGH,true,other,Apache,Struts,Apply updates per vendor instructions.
2025-09-18T13:24:03Z,CISA-KEV,CVE-2021-42013,Apache HTTP Server Path Traversal Vulnerability,2021-11-03,2021-11-03,,HIGH,true,bluetooth,Apache,HTTP Server,Apply updates per vendor instructions.
2025-09-18T13:24:03Z,CISA-KEV,CVE-2021-41773,Apache HTTP Server Path Traversal Vulnerability,2021-11-03,2021-11-03,,HIGH,true,bluetooth,Apache,HTTP Server,Apply updates per vendor instructions.
2025-09-18T13:24:03Z,CISA-KEV,CVE-2019-0211,Apache HTTP Server Privilege Escalation Vulnerability,2021-11-03,2021-11-03,,HIGH,true,other,Apache,HTTP Server,Apply updates per vendor instructions.
2025-09-18T13:24:03Z,CISA-KEV,CVE-2016-4437,Apache Shiro Code Execution Vulnerability,2021-11-03,2021-11-03,,HIGH,true,other,Apache,Shiro,Apply updates per vendor instructions.
2025-09-18T13:24:03Z,CISA-KEV,CVE-2019-17558,Apache Solr VelocityResponseWriter Plug-In Remote Code Execution Vulnerability,2021-11-03,2021-11-03,,HIGH,true,other,Apache,Solr,Apply updates per vendor instructions.
2025-09-18T13:24:03Z,CISA-KEV,CVE-2020-17530,Apache Struts Remote Code Execution Vulnerability,2021-11-03,2021-11-03,,HIGH,true,other,Apache,Struts,Apply updates per vendor instructions.
